pa_name,clip,PA,N,S,R,F,dataset
exploring_cairo.wav_1263,exploring_cairo,43.49,33.09,1.21,0.12,0.85,teste
exploring_cairo.wav_1264,exploring_cairo,39.25,34.08,1.45,0.15,0.2,teste
exploring_cairo.wav_1265,exploring_cairo,52.46,40.59,1.22,0.23,0.61,teste
exploring_cairo.wav_1266,exploring_cairo,43.79,36.76,1.42,0.13,0.45,teste
exploring_cairo.wav_1267,exploring_cairo,49.58,38.52,1.36,0.23,0.82,teste
exploring_cairo.wav_1268,exploring_cairo,50.3,35.63,1.23,0.29,1.24,teste
exploring_cairo.wav_1269,exploring_cairo,50.76,37.52,1.17,0.19,0.98,teste
exploring_cairo.wav_1270,exploring_cairo,46.35,30.52,1.34,0.33,1.72,teste
exploring_cairo.wav_1271,exploring_cairo,47.89,31.46,1.2,0.92,0.78,teste
exploring_cairo.wav_1272,exploring_cairo,46.34,35.68,1.25,0.22,0.69,teste
exploring_cairo.wav_1273,exploring_cairo,43.89,28.61,1.63,0.62,1.41,teste
exploring_cairo.wav_1274,exploring_cairo,55.28,35.28,1.11,0.78,1.22,teste
exploring_cairo.wav_1275,exploring_cairo,44.9,35.35,1.41,0.41,0.48,teste
exploring_cairo.wav_1276,exploring_cairo,38.03,27.31,1.2,0.14,1.21,teste
exploring_cairo.wav_1277,exploring_cairo,32.65,24.05,1.11,0.27,0.66,teste
exploring_cairo.wav_1278,exploring_cairo,39.52,30.61,1.26,0.12,0.78,teste
exploring_cairo.wav_1279,exploring_cairo,44.7,34.43,1.37,0.09,1.07,teste
exploring_cairo.wav_1280,exploring_cairo,38.45,27.65,1.23,0.29,1.0,teste
exploring_cairo.wav_1281,exploring_cairo,27.13,21.9,1.38,0.35,0.25,teste
exploring_cairo.wav_1282,exploring_cairo,44.21,32.86,1.13,0.26,0.69,teste
exploring_cairo.wav_1283,exploring_cairo,27.91,20.96,1.27,0.29,0.65,teste
exploring_cairo.wav_1284,exploring_cairo,44.66,36.61,1.29,0.08,0.41,teste
exploring_cairo.wav_1285,exploring_cairo,36.47,28.41,1.2,0.07,0.7,teste
exploring_cairo.wav_1286,exploring_cairo,32.68,25.0,1.2,0.11,0.76,teste
exploring_cairo.wav_1287,exploring_cairo,32.9,25.87,1.22,0.16,0.52,teste
exploring_cairo.wav_1288,exploring_cairo,33.89,26.83,1.21,0.13,0.48,teste
exploring_cairo.wav_1289,exploring_cairo,22.35,17.35,1.14,0.35,0.15,teste
exploring_cairo.wav_1290,exploring_cairo,46.34,39.35,1.41,0.21,0.21,teste
exploring_cairo.wav_1291,exploring_cairo,47.61,38.22,1.36,0.22,0.56,teste
exploring_cairo.wav_1292,exploring_cairo,48.9,38.58,1.34,0.03,0.96,teste
exploring_cairo.wav_1293,exploring_cairo,59.18,39.27,1.37,0.73,1.31,teste
exploring_cairo.wav_1294,exploring_cairo,55.13,34.41,1.1,0.13,2.35,teste
exploring_cairo.wav_1295,exploring_cairo,48.78,36.29,1.27,0.3,0.9,teste
exploring_cairo.wav_1296,exploring_cairo,47.6,34.07,1.37,0.88,0.39,teste
exploring_cairo.wav_1297,exploring_cairo,43.97,24.91,1.16,1.06,1.44,teste
exploring_cairo.wav_1298,exploring_cairo,52.52,37.42,1.38,0.23,1.48,teste
exploring_cairo.wav_1299,exploring_cairo,53.68,40.63,1.26,0.61,0.32,teste
exploring_cairo.wav_1300,exploring_cairo,45.88,36.62,1.21,0.05,0.49,teste
exploring_cairo.wav_1301,exploring_cairo,47.93,35.54,1.49,0.37,1.03,teste
exploring_cairo.wav_1302,exploring_cairo,38.36,28.29,1.15,0.27,0.75,teste
exploring_cairo.wav_1303,exploring_cairo,22.27,14.54,1.17,0.07,1.54,teste
exploring_cairo.wav_1304,exploring_cairo,17.66,14.49,1.13,0.07,0.05,teste
exploring_cairo.wav_1305,exploring_cairo,16.32,13.6,1.18,0.08,0.01,teste
exploring_cairo.wav_1306,exploring_cairo,16.5,13.88,1.21,0.07,0.01,teste
exploring_cairo.wav_1307,exploring_cairo,17.16,14.48,1.25,0.09,0.06,teste
exploring_cairo.wav_1308,exploring_cairo,18.25,15.42,1.24,0.07,0.02,teste
exploring_cairo.wav_1309,exploring_cairo,18.53,15.7,1.25,0.08,0.02,teste
exploring_cairo.wav_1310,exploring_cairo,17.26,14.65,1.26,0.1,0.01,teste
exploring_cairo.wav_1311,exploring_cairo,21.31,18.01,1.25,0.04,0.04,teste
exploring_cairo.wav_1312,exploring_cairo,20.74,17.56,1.25,0.06,0.01,teste
exploring_cairo.wav_1313,exploring_cairo,19.77,17.0,1.3,0.04,0.01,teste
exploring_cairo.wav_1314,exploring_cairo,17.96,15.58,1.32,0.06,0.01,teste
exploring_cairo.wav_1315,exploring_cairo,17.26,14.78,1.3,0.11,0.05,teste
exploring_cairo.wav_1316,exploring_cairo,17.36,15.03,1.33,0.1,0.02,teste
exploring_cairo.wav_1317,exploring_cairo,18.41,15.91,1.31,0.04,0.02,teste
exploring_cairo.wav_1318,exploring_cairo,18.69,16.09,1.3,0.05,0.02,teste
exploring_cairo.wav_1319,exploring_cairo,49.05,34.63,1.31,0.5,1.02,teste
exploring_cairo.wav_1320,exploring_cairo,44.87,32.59,1.41,0.15,1.4,teste
exploring_cairo.wav_1321,exploring_cairo,57.69,39.33,1.27,0.77,0.94,teste
exploring_cairo.wav_1322,exploring_cairo,33.4,25.04,1.24,0.19,0.84,teste
exploring_cairo.wav_1323,exploring_cairo,49.16,41.24,1.39,0.05,0.5,teste
exploring_cairo.wav_1324,exploring_cairo,43.17,35.4,1.3,0.11,0.38,teste
exploring_cairo.wav_1325,exploring_cairo,39.79,29.58,1.09,0.22,0.66,teste
exploring_cairo.wav_1326,exploring_cairo,55.76,41.93,1.26,0.04,1.23,teste
exploring_cairo.wav_1327,exploring_cairo,45.62,32.09,1.28,0.19,1.44,teste
exploring_cairo.wav_1328,exploring_cairo,46.75,30.81,1.21,0.64,1.17,teste
exploring_cairo.wav_1329,exploring_cairo,56.63,34.3,1.48,0.97,1.57,teste
exploring_cairo.wav_1330,exploring_cairo,53.96,41.53,1.33,0.22,0.88,teste
exploring_cairo.wav_1331,exploring_cairo,54.83,29.97,1.39,0.57,2.79,teste
exploring_cairo.wav_1332,exploring_cairo,48.94,39.8,1.39,0.09,0.73,teste
exploring_cairo.wav_1333,exploring_cairo,46.35,36.42,1.33,0.13,0.81,teste
exploring_cairo.wav_1334,exploring_cairo,60.57,39.51,1.34,0.71,1.44,teste
exploring_cairo.wav_1335,exploring_cairo,50.82,40.94,1.34,0.39,0.26,teste
exploring_cairo.wav_1336,exploring_cairo,51.46,36.12,1.21,0.23,1.4,teste
exploring_cairo.wav_1337,exploring_cairo,56.58,41.14,1.39,0.17,1.49,teste
exploring_cairo.wav_1338,exploring_cairo,49.94,39.0,1.26,0.38,0.37,teste
exploring_cairo.wav_1339,exploring_cairo,44.27,32.44,1.17,0.22,0.95,teste
exploring_cairo.wav_1340,exploring_cairo,50.64,37.71,1.24,0.17,1.06,teste
exploring_cairo.wav_1341,exploring_cairo,50.52,38.27,1.2,0.19,0.8,teste
exploring_cairo.wav_1342,exploring_cairo,49.09,37.07,1.36,0.4,0.77,teste
exploring_cairo.wav_1343,exploring_cairo,38.61,23.58,1.14,0.42,1.77,teste
exploring_cairo.wav_1344,exploring_cairo,56.98,36.4,1.24,0.74,1.41,teste
exploring_cairo.wav_1345,exploring_cairo,49.18,38.06,1.39,0.25,0.85,teste
exploring_cairo.wav_1346,exploring_cairo,29.01,20.08,1.19,0.28,1.08,teste
exploring_cairo.wav_1347,exploring_cairo,50.78,39.7,1.18,0.14,0.48,teste
exploring_cairo.wav_1348,exploring_cairo,44.86,33.5,1.64,0.39,0.98,teste
exploring_cairo.wav_1349,exploring_cairo,44.16,34.42,1.27,0.19,0.67,teste
exploring_cairo.wav_1350,exploring_cairo,54.76,33.17,1.42,1.08,1.35,teste
exploring_cairo.wav_1351,exploring_cairo,50.17,36.84,1.35,0.34,1.05,teste
exploring_cairo.wav_1352,exploring_cairo,49.33,32.16,1.27,0.87,0.99,teste
exploring_cairo.wav_1353,exploring_cairo,38.13,23.96,1.14,0.68,1.19,teste
exploring_cairo.wav_1354,exploring_cairo,30.02,20.07,1.14,0.4,1.08,teste
exploring_cairo.wav_1355,exploring_cairo,46.26,36.21,1.34,0.4,0.46,teste
exploring_cairo.wav_1356,exploring_cairo,49.41,34.41,1.27,0.4,1.23,teste
exploring_cairo.wav_1357,exploring_cairo,43.04,34.26,1.3,0.47,0.13,teste
exploring_cairo.wav_1358,exploring_cairo,52.85,39.99,1.46,0.12,1.31,teste
exploring_cairo.wav_1359,exploring_cairo,36.99,30.73,1.58,0.41,0.25,teste
exploring_cairo.wav_1360,exploring_cairo,37.26,28.13,1.54,0.52,0.58,teste
exploring_cairo.wav_1361,exploring_cairo,26.3,20.42,1.07,0.35,0.02,teste
exploring_cairo.wav_1362,exploring_cairo,53.28,39.25,1.32,0.3,1.08,teste
exploring_cairo.wav_1363,exploring_cairo,46.09,36.17,1.47,0.28,0.77,teste
exploring_cairo.wav_1364,exploring_cairo,46.75,34.81,1.33,0.43,0.77,teste
exploring_cairo.wav_1365,exploring_cairo,50.51,35.67,1.23,0.29,1.27,teste
exploring_cairo.wav_1366,exploring_cairo,50.49,34.56,1.21,0.46,1.22,teste
exploring_cairo.wav_1367,exploring_cairo,38.59,28.18,1.33,0.71,0.37,teste
exploring_cairo.wav_1368,exploring_cairo,49.55,39.78,1.37,0.18,0.65,teste
exploring_cairo.wav_1369,exploring_cairo,46.08,36.41,1.34,0.19,0.69,teste
exploring_cairo.wav_1370,exploring_cairo,49.84,39.1,1.48,0.62,0.32,teste
exploring_cairo.wav_1371,exploring_cairo,30.43,23.46,1.23,0.56,0.05,teste
exploring_cairo.wav_1372,exploring_cairo,46.07,33.55,1.42,0.4,1.02,teste
exploring_cairo.wav_1373,exploring_cairo,53.1,37.23,1.27,0.66,0.85,teste
exploring_cairo.wav_1374,exploring_cairo,44.9,33.52,1.22,0.53,0.42,teste
exploring_cairo.wav_1375,exploring_cairo,51.88,37.25,1.31,0.5,0.94,teste
exploring_cairo.wav_1376,exploring_cairo,49.51,38.12,1.29,0.48,0.39,teste
exploring_cairo.wav_1377,exploring_cairo,48.9,36.76,1.3,0.31,0.85,teste
exploring_cairo.wav_1378,exploring_cairo,53.77,38.85,1.24,0.58,0.7,teste
exploring_cairo.wav_1379,exploring_cairo,44.4,31.66,1.33,0.37,1.11,teste
exploring_cairo.wav_1380,exploring_cairo,28.64,22.91,1.18,0.28,0.07,teste
exploring_cairo.wav_1381,exploring_cairo,46.19,36.7,1.26,0.23,0.42,teste
exploring_cairo.wav_1382,exploring_cairo,26.84,22.0,1.19,0.17,0.0,teste
exploring_cairo.wav_1383,exploring_cairo,46.4,36.26,1.25,0.13,0.7,teste
exploring_cairo.wav_1384,exploring_cairo,39.94,30.38,1.27,0.13,0.93,teste
exploring_cairo.wav_1385,exploring_cairo,47.85,37.32,1.36,0.17,0.86,teste
exploring_cairo.wav_1386,exploring_cairo,47.58,37.11,1.35,0.1,0.96,teste
exploring_cairo.wav_1387,exploring_cairo,45.92,35.45,1.24,0.18,0.72,teste
exploring_cairo.wav_1388,exploring_cairo,30.1,19.72,1.23,0.43,1.21,teste
exploring_cairo.wav_1389,exploring_cairo,53.04,36.17,1.32,0.7,1.02,teste
exploring_cairo.wav_1390,exploring_cairo,49.42,37.28,1.23,0.44,0.51,teste
exploring_cairo.wav_1391,exploring_cairo,46.98,31.32,1.28,0.59,1.21,teste
exploring_cairo.wav_1392,exploring_cairo,44.14,37.18,1.34,0.19,0.08,teste
exploring_cairo.wav_1393,exploring_cairo,38.1,30.08,1.4,0.52,0.23,teste
exploring_cairo.wav_1394,exploring_cairo,46.49,37.55,1.35,0.15,0.6,teste
exploring_cairo.wav_1395,exploring_cairo,49.7,39.58,1.22,0.06,0.52,teste
exploring_cairo.wav_1396,exploring_cairo,48.38,37.23,1.47,0.23,1.0,teste
exploring_cairo.wav_1397,exploring_cairo,53.43,39.26,1.31,0.64,0.59,teste
exploring_cairo.wav_1398,exploring_cairo,48.55,35.67,1.33,0.5,0.77,teste
exploring_cairo.wav_1399,exploring_cairo,46.1,35.48,1.18,0.4,0.28,teste
exploring_cairo.wav_1400,exploring_cairo,31.87,25.22,1.21,0.43,0.02,teste
exploring_cairo.wav_1401,exploring_cairo,46.53,37.48,1.22,0.14,0.27,teste
exploring_cairo.wav_1402,exploring_cairo,32.98,27.89,1.48,0.27,0.24,teste
exploring_cairo.wav_1403,exploring_cairo,46.66,30.5,1.13,0.59,1.22,teste
exploring_cairo.wav_1404,exploring_cairo,22.23,16.62,1.12,0.39,0.3,teste
exploring_cairo.wav_1405,exploring_cairo,24.92,19.94,1.17,0.33,0.01,teste
exploring_cairo.wav_1406,exploring_cairo,55.21,36.36,1.35,0.72,1.28,teste
exploring_cairo.wav_1407,exploring_cairo,45.52,28.37,1.21,1.0,0.98,teste
exploring_cairo.wav_1408,exploring_cairo,21.89,16.93,1.05,0.36,0.0,teste
exploring_cairo.wav_1409,exploring_cairo,53.12,33.64,1.23,0.37,1.97,teste
exploring_cairo.wav_1410,exploring_cairo,50.75,37.69,1.18,0.58,0.35,teste
exploring_cairo.wav_1411,exploring_cairo,43.0,35.14,1.25,0.12,0.22,teste
exploring_cairo.wav_1412,exploring_cairo,25.74,20.98,1.33,0.43,0.0,teste
exploring_cairo.wav_1413,exploring_cairo,51.15,34.34,1.17,0.8,0.81,teste
exploring_cairo.wav_1414,exploring_cairo,45.99,36.93,1.35,0.08,0.75,teste
exploring_cairo.wav_1415,exploring_cairo,33.42,23.52,1.13,0.39,0.84,teste
exploring_cairo.wav_1416,exploring_cairo,46.66,35.48,1.41,0.41,0.73,teste
exploring_cairo.wav_1417,exploring_cairo,37.36,26.79,1.22,0.57,0.57,teste
exploring_cairo.wav_1418,exploring_cairo,36.3,27.44,1.02,0.38,0.06,teste
exploring_cairo.wav_1419,exploring_cairo,39.45,29.68,0.99,0.36,0.02,teste
exploring_cairo.wav_1420,exploring_cairo,39.88,29.84,0.96,0.31,0.05,teste
exploring_cairo.wav_1421,exploring_cairo,53.82,40.33,1.03,0.14,0.47,teste
exploring_cairo.wav_1422,exploring_cairo,46.47,36.39,1.15,0.28,0.17,teste
exploring_cairo.wav_1423,exploring_cairo,49.8,34.62,1.22,0.22,1.48,teste
exploring_cairo.wav_1424,exploring_cairo,48.03,39.45,1.41,0.16,0.58,teste
exploring_cairo.wav_1425,exploring_cairo,50.81,41.41,1.45,0.09,0.81,teste
exploring_cairo.wav_1426,exploring_cairo,40.91,36.34,1.63,0.27,0.16,teste
exploring_cairo.wav_1427,exploring_cairo,35.02,28.0,1.41,0.35,0.39,teste
exploring_cairo.wav_1428,exploring_cairo,46.77,37.12,1.31,0.29,0.46,teste
exploring_cairo.wav_1429,exploring_cairo,46.8,34.72,1.29,0.06,1.29,teste
exploring_cairo.wav_1430,exploring_cairo,44.37,33.87,1.22,0.36,0.49,teste
exploring_cairo.wav_1431,exploring_cairo,34.54,28.39,1.32,0.29,0.16,teste
exploring_cairo.wav_1432,exploring_cairo,35.97,30.58,1.37,0.25,0.02,teste
exploring_cairo.wav_1433,exploring_cairo,35.58,29.57,1.36,0.35,0.05,teste
exploring_cairo.wav_1434,exploring_cairo,33.86,27.57,1.31,0.43,0.0,teste
exploring_cairo.wav_1435,exploring_cairo,36.27,29.38,1.27,0.26,0.22,teste
exploring_cairo.wav_1436,exploring_cairo,37.61,31.66,1.3,0.07,0.13,teste
exploring_cairo.wav_1437,exploring_cairo,32.37,27.14,1.3,0.22,0.01,teste
exploring_cairo.wav_1438,exploring_cairo,36.48,29.62,1.27,0.26,0.17,teste
exploring_cairo.wav_1439,exploring_cairo,37.14,30.3,1.19,0.07,0.05,teste
exploring_cairo.wav_1440,exploring_cairo,35.11,28.85,1.31,0.3,0.13,teste
exploring_cairo.wav_1441,exploring_cairo,32.66,26.38,1.27,0.29,0.19,teste
exploring_cairo.wav_1442,exploring_cairo,40.1,31.65,1.16,0.15,0.34,teste
exploring_cairo.wav_1443,exploring_cairo,35.15,25.63,1.17,0.32,0.76,teste
exploring_cairo.wav_1444,exploring_cairo,38.3,32.66,1.35,0.04,0.17,teste
exploring_cairo.wav_1445,exploring_cairo,38.58,29.82,1.22,0.46,0.21,teste
exploring_cairo.wav_1446,exploring_cairo,36.55,29.71,1.26,0.33,0.04,teste
exploring_cairo.wav_1447,exploring_cairo,45.76,35.07,1.08,0.08,0.47,teste
exploring_cairo.wav_1448,exploring_cairo,34.18,24.93,0.98,0.09,0.79,teste
exploring_cairo.wav_1449,exploring_cairo,46.75,35.83,1.03,0.08,0.2,teste
exploring_cairo.wav_1450,exploring_cairo,29.14,20.15,0.96,0.36,0.74,teste
exploring_cairo.wav_1451,exploring_cairo,47.49,39.07,1.28,0.13,0.22,teste
exploring_cairo.wav_1452,exploring_cairo,42.68,33.73,1.19,0.2,0.32,teste
exploring_cairo.wav_1453,exploring_cairo,52.0,39.53,1.22,0.21,0.79,teste
exploring_cairo.wav_1454,exploring_cairo,38.66,29.55,1.21,0.18,0.71,teste
exploring_cairo.wav_1455,exploring_cairo,39.78,32.42,1.56,0.15,0.76,teste
exploring_cairo.wav_1456,exploring_cairo,49.63,39.03,1.52,0.31,0.79,teste
exploring_cairo.wav_1457,exploring_cairo,37.43,28.38,1.18,0.32,0.5,teste
exploring_cairo.wav_1458,exploring_cairo,32.96,26.73,1.22,0.3,0.0,teste
exploring_cairo.wav_1459,exploring_cairo,51.47,39.17,1.1,0.08,0.65,teste
exploring_cairo.wav_1460,exploring_cairo,38.32,31.61,1.26,0.02,0.32,teste
exploring_cairo.wav_1461,exploring_cairo,36.23,28.83,1.12,0.17,0.01,teste
exploring_cairo.wav_1462,exploring_cairo,27.82,21.05,1.17,0.28,0.5,teste
exploring_cairo.wav_1463,exploring_cairo,42.4,36.02,1.34,0.03,0.15,teste
exploring_cairo.wav_1464,exploring_cairo,27.26,21.19,1.1,0.34,0.08,teste
exploring_cairo.wav_1465,exploring_cairo,30.72,24.14,1.05,0.1,0.03,teste
exploring_cairo.wav_1466,exploring_cairo,34.95,27.59,1.09,0.16,0.01,teste
exploring_cairo.wav_1467,exploring_cairo,32.74,25.28,1.04,0.29,0.01,teste
exploring_cairo.wav_1468,exploring_cairo,38.37,32.69,1.36,0.15,0.08,teste
exploring_cairo.wav_1469,exploring_cairo,31.3,24.01,1.02,0.3,0.03,teste
exploring_cairo.wav_1470,exploring_cairo,29.93,24.32,1.21,0.26,0.02,teste
exploring_cairo.wav_1471,exploring_cairo,26.75,21.43,1.14,0.26,0.01,teste
exploring_cairo.wav_1472,exploring_cairo,38.91,28.1,1.34,0.86,0.23,teste
exploring_cairo.wav_1473,exploring_cairo,28.29,22.36,1.26,0.46,0.07,teste
exploring_cairo.wav_1474,exploring_cairo,29.13,24.55,1.4,0.33,0.04,teste
exploring_cairo.wav_1475,exploring_cairo,33.74,26.09,1.08,0.16,0.32,teste
exploring_cairo.wav_1476,exploring_cairo,41.06,32.18,1.1,0.19,0.09,teste
exploring_cairo.wav_1477,exploring_cairo,50.75,36.51,1.01,0.04,1.09,teste
exploring_cairo.wav_1478,exploring_cairo,27.82,22.31,1.31,0.28,0.3,teste
exploring_cairo.wav_1479,exploring_cairo,47.29,35.55,1.24,0.51,0.46,teste
exploring_cairo.wav_1480,exploring_cairo,35.25,25.44,1.32,0.3,1.0,teste
exploring_cairo.wav_1481,exploring_cairo,57.22,35.78,1.23,0.91,1.31,teste
exploring_cairo.wav_1482,exploring_cairo,35.16,28.13,1.19,0.29,0.09,teste
exploring_cairo.wav_1483,exploring_cairo,31.83,24.12,1.05,0.45,0.03,teste
exploring_cairo.wav_1484,exploring_cairo,23.21,17.58,1.25,0.58,0.08,teste
